iso,country,year,105,106,107,108,167
GNQ,Equatorial Guinea,2018,0.1463656588158554,0.1843805717473562,0.03420727353254483,0.6197803772488301,0.015266118655413457
GNQ,Equatorial Guinea,2019,0.1840201594462084,0.17182810767894777,0.031878473009657605,0.5895679615118617,0.02270529835332462
GRD,Grenada,2016,0,0,0,0.5,0.5
GRD,Grenada,2017,0,0,0,0.5,0.5
GRD,Grenada,2018,0,0,0,0.5131666262890127,0.4868333737109873
GRD,Grenada,2019,0,0,0,0.5131666262890127,0.4868333737109873
GTM,Guatemala,2016,0.11151086293939655,0.10429368346036001,0.18158408604809004,0.1796334472572187,0.4229779202949347
GTM,Guatemala,2017,0.11350067428178169,0.10836600810046518,0.18277842686683343,0.18800412387741702,0.4073507668735027
GTM,Guatemala,2018,0.11833006431629407,0.10721046034244278,0.1805451041181548,0.19125749953195514,0.4026568716911533
GTM,Guatemala,2019,0.12985976116086656,0.1020513486081123,0.17179934965323163,0.20098404664448594,0.3953054939333036
GUY,Guyana,2016,0.45561350624399866,0.0783169675017649,0.01771229588951095,0.13699905510685956,0.3113581752578659
GUY,Guyana,2017,0.45620756101640114,0.07726879801668991,0.01747524013193727,0.14185734476780432,0.30719105606716735
GUY,Guyana,2018,0.4358124594098705,0.07627204147009271,0.02508048358183361,0.14517821977680734,0.31765679576139577
GUY,Guyana,2019,0.4345076371573093,0.07604368302184364,0.02500539262842928,0.14773755569464586,0.3167057314977719
HKG,Hong Kong SAR China,2016,0.8075393491289979,0,0,0,0.19246065087100206
HKG,Hong Kong SAR China,2017,0.8075393491289979,0,0,0,0.19246065087100206
HKG,Hong Kong SAR China,2018,0.8075393491289979,0,0,0,0.19246065087100206
HKG,Hong Kong SAR China,2019,0.8075393491289979,0,0,0,0.19246065087100206
HND,Honduras,2016,0.41111431377663715,0.2247438315095824,0.0034628478102162867,0.24403193401972165,0.11664707288384248
HND,Honduras,2017,0.410971637027471,0.2244306962742143,0.003458023029679207,0.24419330100436976,0.11694634266426576
HND,Honduras,2018,0.4120603871045879,0.22395565034065001,0.003449671759380978,0.24371221108447794,0.11682207971090314
HND,Honduras,2019,0.41143021398000096,0.22274128285596737,0.006490022061929691,0.2433720283187545,0.11596645278334747
HRV,Croatia,2016,0,1,0,0,0
HRV,Croatia,2017,0,1,0,0,0
HRV,Croatia,2018,0,1,0,0,0
HRV,Croatia,2019,0,1,0,0,0
HTI,Haiti,2016,0.6448131144747768,0.0352868068597422,0.03812251988376426,0.20848692338372518,0.07329063539799145
HTI,Haiti,2017,0.5589784871669903,0.08554003951367257,0.02495805874469601,0.27701810392818377,0.05350531064645732
HTI,Haiti,2018,0.5172145969172668,0.08271375479867392,0.025522770048371654,0.2913311555764075,0.08321772265928024
HTI,Haiti,2019,0.48327325239632585,0.0812337786904087,0.023567494232975026,0.3063445896808541,0.10558088499943638
IDN,Indonesia,2016,0.3285448193327768,0.11995107628946684,0.017442918035303838,0.3996210763185342,0.13444011002391837
IDN,Indonesia,2017,0.30935681552117805,0.10481250643758815,0.014976205279663576,0.4258621221588808,0.14499235060268933
IDN,Indonesia,2018,0.3102086295915071,0.1100531937173395,0.013437217175352782,0.4207739144864589,0.14552704502934177
IDN,Indonesia,2019,0.34283675326553215,0.09691387577263419,0.026267084487633673,0.4010425647231302,0.13293972175106983
IND,India,2016,0.44027203760815303,0.06657505812322244,0.052808852578559023,0.3748065295112692,0.06553752217879623
IND,India,2017,0.4231340020089005,0.07638005404329141,0.05354670725327789,0.38026401519427594,0.06667522150025425
IND,India,2018,0.42264681817267236,0.07385219416336526,0.052135346471421144,0.3774468503562061,0.07391879083633514
IND,India,2019,0.39603225536530623,0.08530531945892965,0.05905944097459752,0.36739923131675806,0.09220375288440856
IRN,Iran,2016,0.12165709740244975,0.1731253196915168,0.009373260199717499,0.6620008406908373,0.033843482015478654
IRN,Iran,2017,0.14738047767374868,0.16461319782636522,0.018602364970336908,0.6289825256657919,0.04042143386375728
IRN,Iran,2018,0.011762540758505913,0.4729612010358573,0.0014846679806030036,0.0505364037361296,0.4632551864889041
IRN,Iran,2019,0.011754838606818857,0.47257302766959963,0.0014854011856966494,0.05090334020081728,0.46328339233706756
IRQ,Iraq,2016,0.45039340667328337,0.01574308330839525,0.03480307958891263,0.3160706787367817,0.18298975169262705
IRQ,Iraq,2017,0.4293530141336863,0.014656271730677519,0.03203839350872538,0.3193966589054875,0.20455566172142314
IRQ,Iraq,2018,0.3508249183285465,0.04979617302627087,0.022614376085422612,0.3695245883987065,0.2072399441610535
IRQ,Iraq,2019,0.34627836467234996,0.04797029728125077,0.022033638103755443,0.3746748643640886,0.2090428355785553
JAM,Jamaica,2016,0.2855740187956622,0.04111035998626958,0.07214084000256936,0.47772234316710266,0.12345243804839626
JAM,Jamaica,2017,0.2583910867839252,0.037197188454778096,0.06527397039962203,0.5274363826193276,0.11170137174234719
JAM,Jamaica,2018,0.2690968037377078,0.03545794394637642,0.06222192804708953,0.5261535281944807,0.10706979607434558
JAM,Jamaica,2019,0.2690968037377078,0.03545794394637642,0.06222192804708953,0.5261535281944807,0.10706979607434558
JOR,Jordan,2016,0.2551635419634671,0.10451364108109837,0.009864326470683776,0.3813584737201006,0.24910001676465018
JOR,Jordan,2017,0.2637218131847479,0.09371589120479505,0.008646062849036013,0.37433142393114,0.259584808830281
JOR,Jordan,2018,0.2642725579562996,0.10216857570161865,0.041814562455346524,0.3460724110381541,0.24567189284858099
JOR,Jordan,2019,0.2554562110496886,0.09903421447739587,0.040310608878150016,0.3566232526093323,0.24857571298543324
KAZ,Kazakhstan,2016,0.16168174045572198,0.09654639482186143,0.046552188443214,0.6646259063360744,0.03059376994312811
KAZ,Kazakhstan,2017,0.1575305917149058,0.10532700481112826,0.04651171722641856,0.6608224056813784,0.029808280566168955
KAZ,Kazakhstan,2018,0.2167955148082911,0.11389355744388481,0.04190410400453939,0.6002088330211414,0.02719799072214341
KAZ,Kazakhstan,2019,0.21269025856547016,0.12560404139469128,0.04152130591272071,0.5874337501710739,0.03275064395604393
KEN,Kenya,2016,0.13222396512316686,0.04920054281007157,0.013295429346325405,0.4382661094861059,0.3670139532343302
KEN,Kenya,2017,0.1351310029338977,0.04884508696957376,0.01328303269990491,0.437573433747866,0.36516744364875764
KEN,Kenya,2018,0.15961380888100304,0.07058214784631868,0.01674178954443138,0.40885330894783495,0.344208944780412
KEN,Kenya,2019,0.17886893664950274,0.06857407200273019,0.014915374030317195,0.3986786612617876,0.33896295605566223
KGZ,Kyrgyzstan,2016,0.40220284683800805,0.008418975559452792,0.22780221885182286,0.12009193924982257,0.24148401950089374
KGZ,Kyrgyzstan,2017,0.36158146380411654,0.04937877374784414,0.20468310109259186,0.13774928057230929,0.24660738078313812
KGZ,Kyrgyzstan,2018,0.35576817116242476,0.06365695747675587,0.2018511775480957,0.13571425911769291,0.24300943469503075
KGZ,Kyrgyzstan,2019,0.35544463547751187,0.06395067319432811,0.2016676140247903,0.1357970300890321,0.24314004721433757
KHM,Cambodia,2016,0.29949432893159705,0.12908348400027994,0.028788658694628454,0.28445364663224165,0.258179881741253
KHM,Cambodia,2017,0.2919814438506781,0.12428026020539336,0.028217839451979546,0.2938019068792484,0.2617185496127007
KHM,Cambodia,2018,0.29060878729933387,0.12440504082050573,0.02798384348655602,0.296832863796693,0.26016946459691137
KHM,Cambodia,2019,0.2802726265370225,0.11808866343162137,0.026563907339523424,0.31750647183443553,0.25756833085739717
KIR,Kiribati,2016,0.223008172675509,0.21108416348258052,0.07730123752877638,0.3254644865844463,0.16314193972868773
KIR,Kiribati,2017,0.27650995456462796,0.13531608965973146,0.09502380739261695,0.3381070062699762,0.15504314211304737
KIR,Kiribati,2018,0.27390752227259296,0.1251640577809454,0.10729122142287202,0.3289974853518121,0.16463971317177756
KIR,Kiribati,2019,0.27230571906101647,0.12890255317235205,0.10276069277124339,0.3241288163217257,0.17190221867366243
KNA,St. Kitts & Nevis,2016,NA,NA,NA,NA,NA
KNA,St. Kitts & Nevis,2017,NA,NA,NA,NA,NA
KNA,St. Kitts & Nevis,2018,NA,NA,NA,NA,NA
KNA,St. Kitts & Nevis,2019,0.5,0,0,0.5,0
KOR,South Korea,2016,0.19279638323629214,0.06736633340541531,0,0.6724709499528773,0.06736633340541531
KOR,South Korea,2017,0.19279638323629214,0.06736633340541531,0,0.6724709499528773,0.06736633340541531
KOR,South Korea,2018,0.19279638323629214,0.06736633340541531,0,0.6724709499528773,0.06736633340541531
KOR,South Korea,2019,0.19279638323629214,0.06736633340541531,0,0.6724709499528773,0.06736633340541531
KWT,Kuwait,2016,0.5098039215686274,0.24313725490196078,0.10980392156862745,0.06862745098039216,0.06862745098039216
KWT,Kuwait,2017,0.32459425717852686,0.28963795255930086,0.06991260923845194,0.2721598002496879,0.04369538077403246
KWT,Kuwait,2018,0.3458422174840085,0.2860341151385927,0.05970149253731343,0.232409381663113,0.07601279317697228
KWT,Kuwait,2019,0.3458422174840085,0.2860341151385927,0.05970149253731343,0.232409381663113,0.07601279317697228
LAO,Laos,2016,0.14646442950733507,0.026053416484319542,0.029698107477338826,0.45386903537505824,0.3439150111559483
LAO,Laos,2017,0.10212877651761941,0.032574453435579714,0.020337688540916797,0.45160468681630817,0.39335439468957584
LAO,Laos,2018,0.12015847713577543,0.0565915274901887,0.017891750806537324,0.4317196456593193,0.3736385989081792
LAO,Laos,2019,0.0947983546087953,0.03923156457343853,0.012392559747497091,0.5961698331067948,0.2574076879634742
LBN,Lebanon,2016,0.707530954216654,0.04401521339623519,0.1137807017112678,0.07267888329814869,0.06199424737769434
LBN,Lebanon,2017,0.6931981590749527,0.05081829334291337,0.11085893301908828,0.07858450338880903,0.06654011117423653
LBN,Lebanon,2018,0.6747781234649239,0.05613298784826154,0.10808776394942965,0.08876954441293711,0.07223158032444778
LBN,Lebanon,2019,0.6494194027601109,0.0626361673822146,0.10344278846392008,0.10393078218441734,0.08057085920933707
LBR,Liberia,2016,0.41261708846386624,0.12305052788375063,0.03775782770269994,0.29279589047128013,0.13377866547840297
LBR,Liberia,2017,0.4092665980817538,0.12205134578074263,0.037451230515854556,0.29041835972334556,0.14081246589830337
LBR,Liberia,2018,0.3846578478338376,0.08664975547050136,0.08217173909290168,0.2545153321427761,0.1920053254599833
LBR,Liberia,2019,0.37998163364070214,0.08332558168102235,0.07901935695581046,0.2591363878526581,0.19853703986980703
LBY,Libya,2016,0.012548239542144542,6.821728291240296e-4,0.012331192868748772,0.488399618748541,0.48603877601144174
LBY,Libya,2017,0.012972360151786046,7.344036707942583e-4,0.012322583663415425,0.48819127705223053,0.4857793754617738
LBY,Libya,2018,0.012945029880711209,8.254899045901442e-4,0.012296622346590812,0.488169839022599,0.485763018845509
LBY,Libya,2019,0.012932715304057162,8.247046179742852e-4,0.012284924598507697,0.48818109302707235,0.4857765624523886
LCA,St. Lucia,2016,0,0.5,0,0.5,0
LCA,St. Lucia,2017,0,0.5,0,0.12610340479192939,0.3738965952080706
LCA,St. Lucia,2018,0,0.5,0,0.12610340479192939,0.3738965952080706
LCA,St. Lucia,2019,0,0.5,0,0.12610340479192939,0.3738965952080706
LKA,Sri Lanka,2016,0.31178727372704507,0.06916859789768606,0.0044881746102746305,0.3251734915416067,0.2893824622233875
LKA,Sri Lanka,2017,0.2826856549229135,0.1098260070053152,0.006265532760052866,0.3401289917280514,0.2610938135836671
LKA,Sri Lanka,2018,0.28743288481268964,0.10268019775544104,0.008157023846960047,0.34808186399350804,0.2536480295914012
LKA,Sri Lanka,2019,0.2865949677949317,0.10013872830374511,0.007674498489954614,0.34933945099265507,0.25625235441871347
LSO,Lesotho,2016,0.40467729201544683,0.04297687569731549,0.009168059190251059,0.28840621872626515,0.2547715543707215
LSO,Lesotho,2017,0.403724052758296,0.0429007271185996,0.009145827478889033,0.28889124799583854,0.2553381446483768
LSO,Lesotho,2018,0.3687857822715234,0.09923237207582551,0.008739638194263828,0.2724935606134781,0.2507486468449091
LSO,Lesotho,2019,0.36093684756021194,0.11986633804647044,0.010328188877189937,0.25599724601864365,0.25287137949748406
MAR,Morocco,2016,0.21269703072629162,0.2854599470894697,0.012046713895052985,0.4534116618703657,0.03638464641881993
MAR,Morocco,2017,0.20445766322435915,0.27706385251429855,0.011629031619562321,0.4693587935890313,0.037490659052748634
MAR,Morocco,2018,0.2002359309079758,0.2840235434729827,0.0240953069641996,0.455502396421653,0.036142822233188876
MAR,Morocco,2019,0.19699693315420722,0.28012266908755395,0.02356578180618984,0.4611701527849247,0.038144463167124276
MDA,Moldova,2016,0.3464308235185232,0.01201155619611216,0.32274245436705246,0.21535353234008928,0.1034616335782229
MDA,Moldova,2017,0.34631343628809697,0.013351650621401078,0.3202939435889951,0.21625009894918412,0.10379087055232275
MDA,Moldova,2018,0.34704188980349726,0.013773332843840306,0.31923737369529886,0.21611606959922217,0.10383133405814143
MDA,Moldova,2019,0.3484686505997389,0.014840367196054383,0.3173006618268296,0.2161709803253842,0.10321934005199287
MDG,Madagascar,2016,0.8564794089994516,0.008436615035644395,0.013297722607968668,0.05982307654223836,0.06196317681469701
MDG,Madagascar,2017,0.8396004702505732,0.012259654023973086,0.01586126619111167,0.06587997571466263,0.0663986338196794
MDG,Madagascar,2018,0.8335510814058409,0.011373651203086763,0.01524740765962474,0.06567304549658234,0.07415481423486535
MDG,Madagascar,2019,0.7826717754241328,0.0120993455929887,0.0143396788195671,0.09198338698682038,0.09890581317649107
MDV,Maldives,2016,0.29021979733683084,0.008816180924583465,0.027666943242568874,0.4408269321736411,0.23247014632237564
MDV,Maldives,2017,0.2889177027968909,0.014046335058995978,0.02749198568894472,0.4382915878558526,0.23125238859931582
MDV,Maldives,2018,0.24242226509893877,0.014994667682663793,0.024226807996575797,0.4456760844580129,0.2726801747638088
MDV,Maldives,2019,0.2413756051198826,0.014929928090546354,0.024122208568219065,0.4437518745632069,0.2758203836581451
MEX,Mexico,2016,0.4313519793236328,0.1217204333315109,0.08619109888559288,0.2960157949614817,0.06472069349778176
MEX,Mexico,2017,0.3651115793857684,0.15156099086608638,0.0714346867657131,0.35833877316438,0.05355396981805213
MEX,Mexico,2018,0.35970791020034193,0.15041416657713694,0.07878021467380768,0.35834897588234255,0.05274873266637094
MEX,Mexico,2019,0.3808667331034775,0.12254135265865,0.07144746012363715,0.3755101112529631,0.04963434286127227
MHL,Marshall Islands,2016,0.07622819911307542,0.2647501835153868,0.004164725093186562,0.312763357680975,0.34209353459737624
MHL,Marshall Islands,2017,0.06272622364888834,0.21785611381998168,0.0034270451180913124,0.3459277847565533,0.37006283265648543
MHL,Marshall Islands,2018,0.049688502924545255,0.1683677960651635,0.0038597592522195408,0.379026391107011,0.3990575506510607
MHL,Marshall Islands,2019,0.08725372547985444,0.1526615806893896,0.0034997010253450056,0.385869278844833,0.370715713960578
MKD,North Macedonia,2016,0.10427029170909206,0.40230995670542763,0.031796352427568224,0.41481219399463704,0.046811205163275055
MKD,North Macedonia,2017,0.10427029170909206,0.40230995670542763,0.031796352427568224,0.41481219399463704,0.046811205163275055
MKD,North Macedonia,2018,0.0792312682854808,0.3057009584530437,0.024160911880029622,0.5089729600790055,0.08193390130244031
MKD,North Macedonia,2019,0.04179525183149152,0.1665209177970197,0.012745112104804742,0.2684881045356174,0.5104506137310666
MLI,Mali,2016,0.2736209736653013,0.06559657110408389,0.010536648591147153,0.45063116451881585,0.19961464212065183
MLI,Mali,2017,0.2595727158221758,0.061256097565851104,0.009817891871483098,0.47196389745278794,0.19738939728770213
MLI,Mali,2018,0.30541899568709807,0.10828498048789102,0.014839143525688025,0.4013443342494088,0.1701125460499141
MLI,Mali,2019,0.3150107838011404,0.10015302621741667,0.014845320913471622,0.40434196437624514,0.16564890469172616
MMR,Myanmar (Burma),2016,0.29356836670317066,0.15976750315025307,0.04276772637641296,0.4187020224113651,0.08519438135879821
MMR,Myanmar (Burma),2017,0.27862635439880207,0.15171281006580836,0.04140374385273845,0.44604729293678363,0.08220979874586756
MMR,Myanmar (Burma),2018,0.27902940097536966,0.1504221710690705,0.041431202435734595,0.44522415651051933,0.08389306900930589
MMR,Myanmar (Burma),2019,0.2792461600336431,0.14889717516646028,0.04099287586691751,0.4442226083027335,0.08664118063024552
MNE,Montenegro,2016,0.17480561781044712,0.574605959795518,0.06814891830633135,0.1661608330745053,0.016278671013198305
MNE,Montenegro,2017,0.17456421259072502,0.5730793620126982,0.06864724558991739,0.1667247930142277,0.016984386792431857
MNE,Montenegro,2018,0.22926629879224433,0.5262519013198413,0.06350853861174247,0.15936691651346271,0.02160634476270906
MNE,Montenegro,2019,0.23032235619974537,0.490264686290515,0.05916557010276982,0.16635461480859448,0.05389277259837525
MNG,Mongolia,2016,0.20879255280606682,0.031860120470772864,0.006556661978936752,0.5774317824656741,0.17535888227854945
MNG,Mongolia,2017,0.20689848489621337,0.03228688648855632,0.0073530133336104815,0.5788371911461961,0.17462442413542376
MNG,Mongolia,2018,0.18570751334163074,0.056493109572501754,0.006836732882229287,0.5425475727270057,0.20841507147663255
MNG,Mongolia,2019,0.19295428955424793,0.05406092047424151,0.006400514157492424,0.5271404880803331,0.21944378773368511
MOZ,Mozambique,2016,0.5716512736091794,2.751979337320153e-4,0.09179599278405692,0.24522314375930737,0.09105439191372422
MOZ,Mozambique,2017,0.5671025447911225,0.006908749366181127,0.0835651885552348,0.25286950842847955,0.08955400885898196
MOZ,Mozambique,2018,0.5203107049325715,0.0263161435033662,0.09167761941313564,0.2761573124230771,0.08553821972784963
MOZ,Mozambique,2019,0.5145962228480548,0.03226825545751858,0.09001734904667896,0.2760007978769449,0.08711737477080267
MRT,Mauritania,2016,0.44518565624805495,0.04294466765070274,0.014890959999048109,0.29010055291820713,0.20687816318398713
MRT,Mauritania,2017,0.11841019194814645,0.10285081521983432,0.0038023712818211043,0.07890422944594566,0.6960323921042525
MRT,Mauritania,2018,0.121660672193475,0.10172013899207724,0.003913524361240336,0.08299452978926788,0.6897111346639394
MRT,Mauritania,2019,0.12724694175500234,0.10917752341594777,0.0055982057872820115,0.08247892038953691,0.675498408652231
MSR,Montserrat,2016,0.4928490986416529,0.12873581821573438,0.004780029184621645,0.36885502477336946,0.004780029184621645
MSR,Montserrat,2017,0.4928490986416529,0.12873581821573438,0.004780029184621645,0.36885502477336946,0.004780029184621645
MSR,Montserrat,2018,0.4928490986416529,0.12873581821573438,0.004780029184621645,0.36885502477336946,0.004780029184621645
MSR,Montserrat,2019,0.4928490986416529,0.12873581821573438,0.004780029184621645,0.36885502477336946,0.004780029184621645
MUS,Mauritius,2016,0.06913475121486182,0.28157035462277963,0.008566403796020737,0.3749714314570249,0.26575705890931295
MUS,Mauritius,2017,0.06913475121486182,0.28157035462277963,0.008566403796020737,0.3749714314570249,0.26575705890931295
MUS,Mauritius,2018,0.07743732427268195,0.2967493260482584,0.011705535617509068,0.356425939997266,0.2576818740642846
MUS,Mauritius,2019,0.09802587080962855,0.27115159178693826,0.01515129575262976,0.3529487993687089,0.26272244228209457
MWI,Malawi,2016,0.21161920105569432,0.21740680637016527,0.01651833722679889,0.35589662020443796,0.19855903514290352
MWI,Malawi,2017,0.20587470488176843,0.2402713669831079,0.015706657332080518,0.34076248752602495,0.1973847832770182
MWI,Malawi,2018,0.18475663010359056,0.2087630705923057,0.01521782266459643,0.33149424795406884,0.2597682286854385
MWI,Malawi,2019,0.23424772914320577,0.17404237258465144,0.01248986445931416,0.27990441857703036,0.2993156152357983
MYS,Malaysia,2016,0.30466808411120827,0.14007600217825325,0.1565269456704951,0.32917906262893754,0.06954990541110591
MYS,Malaysia,2017,0.30305680917530403,0.1463527575419948,0.15094712296652305,0.3212741947939154,0.07836911552226261
MYS,Malaysia,2018,0.2877356588319487,0.13500367085229184,0.1308678067785874,0.37766432417798934,0.06872853935918279
MYS,Malaysia,2019,0.28836350499419244,0.12739554301853986,0.12740307785398453,0.3818190260774331,0.07501884805584999
"NAM",Namibia,2016,0.35384887577806623,0.06268841637948665,0.001474405915628117,0.2795361703776072,0.30245213154921186
"NAM",Namibia,2017,0.35480626148565947,0.06257852562474013,0.0014718213300183882,0.2792214487586301,0.3019219428009519
"NAM",Namibia,2018,0.3545054134038963,0.062525463907861345,0.0014705733401379952,0.2789846907124377,0.30251385863566665
"NAM",Namibia,2019,0.3526379504144113,0.062196092379716926,0.0014628266564987748,0.2789925266333633,0.30471060391600957
NER,Niger,2016,0.20657880615848964,0.020990908407750863,0.013300142230048181,0.21824770104374705,0.5408824421599643
NER,Niger,2017,0.2069880276494862,0.02120456245846075,0.013277085065211755,0.21978295950441448,0.5387473653224267
NER,Niger,2018,0.20782746079039502,0.0210963349292625,0.015132815936450585,0.2188214173476367,0.5371219709962551
NER,Niger,2019,0.2115482291027902,0.020949945207318132,0.014677714291686057,0.22234718893094238,0.5304769224672632
NGA,Nigeria,2016,0.42449579656254843,0.008960246914149218,0.013886203585333868,0.4733109533374958,0.07934679960047261
NGA,Nigeria,2017,0.42336135003746417,0.00911605255553517,0.013930782484464862,0.47062295583634584,0.08296885908618999
NGA,Nigeria,2018,0.41847608299825007,0.00836349039299158,0.012780747452463253,0.45997501012606357,0.10040466903023157
NGA,Nigeria,2019,0.4348750819167538,0.012403018967896973,0.016497683058985753,0.4373451973985526,0.09887901865781082
NIC,Nicaragua,2016,0.24077757313921516,0.03562713821710162,0.21236819284821132,0.35561275355948035,0.15561434223599152
NIC,Nicaragua,2017,0.2522686015013117,0.03719945327120414,0.20218365502918403,0.34983755021320245,0.15851073998509776
NIC,Nicaragua,2018,0.24510971531804351,0.035953378147413735,0.20569993300072828,0.35945742026825944,0.15377955326555504
NIC,Nicaragua,2019,0.2525787941096947,0.035393586580985945,0.20104609719595987,0.3538378286779728,0.15714369343538664
NIU,Niue,2016,0.14630638258847078,0.3454107469092094,0,0.24165114290830295,0.2666317275940168
NIU,Niue,2017,0.14486747823850082,0.34693111221929035,0,0.23927453517216601,0.26892687437004276
NIU,Niue,2018,0.14486747823850082,0.34693111221929035,0,0.23927453517216601,0.26892687437004276
NIU,Niue,2019,0.17216522789128766,0.3202637751892978,0,0.2593155565679944,0.2482554403514202
NPL,Nepal,2016,0.3682387177167415,0.11874699386308832,0.029616043393241972,0.39676072727457523,0.08663751775235307
NPL,Nepal,2017,0.3404805619952225,0.10788032417693806,0.028438204567511467,0.36520878642177645,0.15799212283855152
NPL,Nepal,2018,0.3389525503944505,0.11542022086188196,0.02773140695702761,0.3701642461192762,0.14773157566736378
NPL,Nepal,2019,0.28698860525916026,0.10043690114885467,0.11456036756647979,0.3396353260547621,0.15837879997074322
NRU,Nauru,2016,0.030259423263952572,0.3522392001755173,1.4148022864848318e-4,0.2853103148947038,0.3320495814371778
NRU,Nauru,2017,0.029141406438714577,0.35769862545515213,1.3625285618048391e-4,0.2747687480682724,0.3382549671816803
NRU,Nauru,2018,0.03771028145775101,0.35352013257259596,1.3096651582681623e-4,0.2738077698099547,0.3348308496438715
NRU,Nauru,2019,0.057991989933353895,0.3436300391445654,1.1845425328153291e-4,0.27153322608708635,0.3267262905817128
OMN,Oman,2016,0.24812030075187969,0.5169172932330827,0,0.1174812030075188,0.1174812030075188
OMN,Oman,2017,0.24812030075187969,0.5169172932330827,0,0.1174812030075188,0.1174812030075188
OMN,Oman,2018,0.44651196730881493,0.24080560420315236,0.13317279626386455,0.08975481611208407,0.08975481611208407
OMN,Oman,2019,0.44651196730881493,0.24080560420315236,0.13317279626386455,0.08975481611208407,0.08975481611208407
PAK,Pakistan,2016,0.33445473677520665,0.0175499585695383,0.016480999085357263,0.35273195536528373,0.278782350204614
PAK,Pakistan,2017,0.3509749917756335,0.018642115998511746,0.02091131988221599,0.34880348068773087,0.2606680916559078
