iso,country,year,105,106,107,108,167
PAK,Pakistan,2018,0.37124019872689346,0.027047063030526206,0.02126145324514112,0.3414167962140687,0.2390344887833705
PAK,Pakistan,2019,0.36751447585910657,0.02925726912240754,0.02403179541387652,0.3387333515990593,0.24046310800555007
PAN,Panama,2016,0.021278428865252188,0.0037823319626381375,0.4556014129433447,0.5026168807335338,0.016720945495231045
PAN,Panama,2017,0.02125222291003329,0.004393460635237043,0.4550403061858455,0.5019978709583209,0.017316139310563142
PAN,Panama,2018,0.02831185162629493,0.004554568487708433,0.4395102657771079,0.5001492165724776,0.02747409753641122
PAN,Panama,2019,0.052990288042861974,0.004414805102964661,0.4260232707872599,0.48994062012535183,0.026631015941561535
PER,Peru,2016,0.343726212995236,0.028904229221595957,0.12613941020089853,0.36103392351044244,0.1401962240718271
PER,Peru,2017,0.33547691608144503,0.02437267855493231,0.10162221378566438,0.3698659226518072,0.16866226892615116
PER,Peru,2018,0.33778457665543166,0.024277345029181177,0.10581588661719032,0.36433074969926255,0.16779144199893428
PER,Peru,2019,0.32926841789820044,0.051910315516911526,0.09947032745477206,0.3488251309755901,0.17052580815452595
PHL,Philippines,2016,0.1804093807261371,0.013698583680179783,0.04693647021861173,0.45055337156884406,0.3084021938062273
PHL,Philippines,2017,0.16051798616155666,0.01332651636073698,0.04174583004941708,0.42364665236448856,0.3607630150638008
PHL,Philippines,2018,0.15679141316748127,0.013478205633494326,0.04391988682346278,0.42798601783127244,0.3578244765442891
PHL,Philippines,2019,0.16161613618755746,0.014117917170499539,0.0430749655908746,0.42724095339885937,0.35395002765220895
PLW,Palau,2016,0.09605809446792962,0.40765539490592256,0,0.21557965030467977,0.280706860321468
PLW,Palau,2017,0.09570443765419794,0.40799537977636774,0,0.21478595131809827,0.28151423125133607
PLW,Palau,2018,0.09570443765419794,0.40799537977636774,0,0.21478595131809827,0.28151423125133607
PLW,Palau,2019,0.12020408442498191,0.3832715301485469,0,0.23206945402643397,0.26445493140003723
PNG,Papua New Guinea,2016,0.1761544699702236,0.15035555323179597,0.10629519488405882,0.1557699207949456,0.4114248611189759
PNG,Papua New Guinea,2017,0.15742000563684155,0.16747123194250968,0.0949904375440838,0.1793431527833844,0.40077517209318053
PNG,Papua New Guinea,2018,0.15376764463722808,0.17169943571820698,0.0920269268739974,0.18489128443739453,0.3976147083331731
PNG,Papua New Guinea,2019,0.15079335571111138,0.17305218064335634,0.09024687314324256,0.1885486620680847,0.397358928434205
PRK,North Korea,2016,0.3595368404790249,0.4900452801519262,0.014599064318535358,0.006389019818685825,0.12942979523182777
PRK,North Korea,2017,0.3595368404790249,0.4900452801519262,0.014599064318535358,0.006389019818685825,0.12942979523182777
PRK,North Korea,2018,0.28917187156029245,0.5898485380441143,0.011741880877618276,0.005138624503524177,0.10409908501445081
PRK,North Korea,2019,0.24944341002993248,0.5086730270682129,0.010147301403292648,0.07317426916222582,0.1585619923363361
PRY,Paraguay,2016,0.047000738648318545,0.4304741097433651,0.014372422908134092,0.5070645317092848,0.0010881969908974206
PRY,Paraguay,2017,0.029458839171838506,0.21465384324317496,0.009548227696574027,0.7457797834411283,5.593064472843147e-4
PRY,Paraguay,2018,0.03557822897234648,0.21277108503080605,0.009619800905779128,0.7413437914712886,6.870936197797793e-4
PRY,Paraguay,2019,0.07257611810867778,0.2047804800655209,0.00916522031949616,0.7091754159753083,0.00430276553099679
PSE,Palestinian Territories,2016,0.20491348830024547,0.01190142783877184,0.008908517766366345,0.37599033235668256,0.3982862337379338
PSE,Palestinian Territories,2017,0.260298202021977,0.012138422218027979,0.008331379530579702,0.34005585377616565,0.3791761424532497
PSE,Palestinian Territories,2018,0.2305884138017653,0.02347984233272559,0.006954619952276879,0.34692024555934436,0.39205687835388786
PSE,Palestinian Territories,2019,0.2299997595932229,0.027388106314002143,0.006868498126264935,0.3475773719196112,0.38816626404689886
QAT,Qatar,2016,0.15335855229526632,0.45496370514262346,0.21275943155096616,0.17891831101114405,0
QAT,Qatar,2017,0.12694651320243738,0.37660798916723087,0.34834123222748814,0.1481042654028436,0
QAT,Qatar,2018,0.08920076117982874,0.4043767840152236,0.24476688867745006,0.10406755470980018,0.15758801141769743
QAT,Qatar,2019,0.1898868084206072,0.35967417750978525,0.21770866391621707,0.0925632074473712,0.14016714270601927
RWA,Rwanda,2016,0.12491681052039642,0.2351442773389186,0.07505179847804937,0.3117647160158179,0.25312239764681765
RWA,Rwanda,2017,0.1260458565357022,0.2343770228071698,0.0754139855539618,0.3116782588889622,0.25248487621420396
RWA,Rwanda,2018,0.1284201933233101,0.23351591237073163,0.07621985103018382,0.310636453055721,0.2512075902200535
RWA,Rwanda,2019,0.13405355980603592,0.2260228558612557,0.07377410913142067,0.3120900260313411,0.25405944916994655
SAU,Saudi Arabia,2016,0,0.14236902050113895,0,0.2164009111617312,0.6412300683371298
SAU,Saudi Arabia,2017,0,0.14236902050113895,0,0.2164009111617312,0.6412300683371298
SAU,Saudi Arabia,2018,0.22457485828609536,0.3147715905301767,0,0.2209903301100367,0.23966322107369123
SAU,Saudi Arabia,2019,0.30685543964232487,0.281371087928465,0,0.19754098360655736,0.21423248882265275
SDN,Sudan,2016,0.1190106251243787,0.32529188234503087,0.022811442955428123,0.35921177571947854,0.17367427385568376
SDN,Sudan,2017,0.15218676331048872,0.32366051655747435,0.07480690359786198,0.3031561223855275,0.14618969414864738
SDN,Sudan,2018,0.2365028144722132,0.2833899101725059,0.06699373797697829,0.27656887553540843,0.1365446618428941
SDN,Sudan,2019,0.2366408069124228,0.2831672045635351,0.0669410900855826,0.27660281836526646,0.13664808007319298
SEN,Senegal,2016,0.37471830911076237,0.08773240883065951,0.015452246998139114,0.42395150345228977,0.09814553160814928
SEN,Senegal,2017,0.3605793789914685,0.0921230943774883,0.0255466211577351,0.40218949886923483,0.11956140660407326
SEN,Senegal,2018,0.367747992592247,0.09331913202977576,0.024753964526848915,0.37533867758020445,0.13884023327092396
SEN,Senegal,2019,0.33136604749871923,0.09246680728860547,0.05235036656753885,0.3575603076763211,0.16625647096881532
SHN,St. Helena,2016,0.11364247595978878,0,0,0.7727150480804224,0.11364247595978878
SHN,St. Helena,2017,0.11364247595978878,0,0,0.7727150480804224,0.11364247595978878
SHN,St. Helena,2018,0.11364247595978878,0,0,0.7727150480804224,0.11364247595978878
SHN,St. Helena,2019,0.11364247595978878,0,0,0.7727150480804224,0.11364247595978878
SLB,Solomon Islands,2016,0.18399572495789226,0.2025920135694381,0.11475097869525287,0.24020806608497677,0.2584532166924399
SLB,Solomon Islands,2017,0.17030992323803346,0.21953111437891792,0.10721032059536786,0.2240153251189165,0.27893331666876425
SLB,Solomon Islands,2018,0.1709736135763752,0.21883712582489917,0.1068714040113731,0.22428673674614655,0.279031119841206
SLB,Solomon Islands,2019,0.16999405986325214,0.21758334920588185,0.1062591090587414,0.22873100619477515,0.2774324756773494
SLE,Sierra Leone,2016,0.40351938559459605,0.4245388275939371,0.014433823051115052,0.09940360493676952,0.058104358823582336
SLE,Sierra Leone,2017,0.3994394567436085,0.4211355845382971,0.014287739384949205,0.10751939811014,0.05761782122300526
SLE,Sierra Leone,2018,0.39690201383575346,0.41440080249690636,0.014052501996913354,0.11270896905445926,0.061935712615967586
SLE,Sierra Leone,2019,0.391578305632145,0.39569746902110076,0.013417771594416044,0.12126264651884483,0.07804380723349338
SLV,El Salvador,2016,0.24429916567609886,0.04361000480103482,0.013430313030885235,0.25061713702426586,0.44804337946771516
SLV,El Salvador,2017,0.4475491391807391,0.04530023733388675,0.008949120942716963,0.19212617582561464,0.30607532671704263
SLV,El Salvador,2018,0.44429524959204,0.044951260895123184,0.00888018019228258,0.1962540474843805,0.30561926183617377
SLV,El Salvador,2019,0.4432291062576225,0.042912783839286955,0.008477476392362624,0.20358966747990656,0.30179096603082123
SOM,Somalia,2016,0.12502515763472732,0.20122636551735001,0.07023839704531878,0.4463643596695675,0.15714572013303643
SOM,Somalia,2017,0.11631783669147241,0.25307325971074485,0.06629878169255188,0.41829779826000085,0.14601232364523006
SOM,Somalia,2018,0.11648170855637115,0.2524113555884753,0.06797815748952782,0.4175548953665806,0.1455738829990452
SOM,Somalia,2019,0.11855944246696114,0.25138335417715607,0.06765959246996778,0.41648800023807503,0.14590961064784
SRB,Serbia,2016,0.3160386137439799,0.04521981260269468,0.05857390830086828,0.14664847498999808,0.43351919036245895
SRB,Serbia,2017,0.31603058251524546,0.045183144315958025,0.05838419701541337,0.14828698337052545,0.43211509278285776
SRB,Serbia,2018,0.13982395189716054,0.5792045929956836,0.025592887876867018,0.065576641039269,0.18980192619101985
SRB,Serbia,2019,0.139820771714601,0.5777502121995692,0.02552862422099248,0.0665024260021202,0.19039796586271712
SSD,South Sudan,2016,0.06555592404895015,0.1612058381650976,0.004608318115180209,0.32918439743026034,0.4394455222405117
SSD,South Sudan,2017,0.07692792677139405,0.16340568298867528,0.004530221974329273,0.32655671602060765,0.4285794522449938
SSD,South Sudan,2018,0.0850500652421487,0.15894753361544897,0.0044066252555001505,0.32617824804179124,0.42541752784511094
SSD,South Sudan,2019,0.10166770445145974,0.15604224578475215,0.004325726550751522,0.32027346020436603,0.41769086300867053
STP,São Tomé & Príncipe,2016,0.4523878277298405,1.728104946474282e-4,0.006355267047513503,0.42399563260011025,0.11708846212788829
STP,São Tomé & Príncipe,2017,0.4490839132095519,1.7051570354301903e-4,0.006270873965273136,0.42623763056796227,0.11823706655366964
STP,São Tomé & Príncipe,2018,0.44104004037097355,4.5172223964633554e-4,0.01381862958151814,0.4245787136127247,0.12011089419513737
STP,São Tomé & Príncipe,2019,0.3907711956414999,0.006972545305014591,0.051100009603376705,0.40705223206434527,0.1441040173857636
SUR,Suriname,2016,0.49540655983940574,0.00441394062616163,0.0037936538101572756,0.492944516391495,0.003441329332780236
SUR,Suriname,2017,0.4934083673967933,0.005124992862527413,0.004130961514884279,0.492620365080285,0.00471531314550995
SUR,Suriname,2018,0.4915245819748576,0.005105426135491775,0.004980036347847933,0.4922614471348405,0.006128508406962257
SUR,Suriname,2019,0.4936846431020148,0.004934993831416803,0.00481378987857861,0.49030194008169437,0.006264633106295422
SWZ,Eswatini,2016,0.08635378792366823,0.016176869054627407,0.0011302743797510979,0.14807927974044785,0.7482597889015054
SWZ,Eswatini,2017,0.08635378792366823,0.016176869054627407,0.0011302743797510979,0.14807927974044785,0.7482597889015054
SWZ,Eswatini,2018,0.08616458121134132,0.016627628429495226,0.0011277978757718045,0.14882658506130375,0.7472534074220879
SWZ,Eswatini,2019,0.08657829567062159,0.01639758736702961,0.0011119389705841875,0.1529501667820091,0.7429620112097556
SYC,Seychelles,2016,0.3341629493898951,0,0,0.33869955292361287,0.3271374976864921
SYC,Seychelles,2017,0.3341629493898951,0,0,0.33869955292361287,0.3271374976864921
SYC,Seychelles,2018,0.3341629493898951,0,0,0.33869955292361287,0.3271374976864921
SYC,Seychelles,2019,0.3341629493898951,0,0,0.33869955292361287,0.3271374976864921
SYR,Syria,2016,0.560447410973759,0.04604107357270103,0,0.24517127584024828,0.14834023961329168
SYR,Syria,2017,0.3308981821187264,0.04735514294003686,0,0.5206512016523815,0.10109547328885522
SYR,Syria,2018,0.36472436642377287,0.043524045991605996,0,0.4640287501617051,0.12772283742291607
SYR,Syria,2019,0.36277146527002063,0.04319029589825464,0,0.46430458407645214,0.1297336547552726
TCA,Turks & Caicos Islands,2016,0.5,0,0,0.5,0
TCA,Turks & Caicos Islands,2017,0.5,0,0,0.5,0
TCA,Turks & Caicos Islands,2018,0.5,0,0,0.5,0
TCA,Turks & Caicos Islands,2019,0.5,0,0,0.5,0
TCD,Chad,2016,0.4255074928737868,0.013452486648351315,0.05916753525402189,0.47699048098967634,0.024882004234163663
TCD,Chad,2017,0.4102712832742818,0.013059415196397323,0.092750892058989,0.4598628167810001,0.024055592689331804
TCD,Chad,2018,0.4054457792267825,0.016208026348372526,0.09288906375566672,0.44957068019905433,0.035886450470123905
TCD,Chad,2019,0.41547152681822924,0.015799563403907688,0.09287328551028783,0.43957824639284937,0.03627737787472581
TGO,Togo,2016,0.15222535321614478,0.01659159457492398,0.09479166305845035,0.6460513483180975,0.09034004083238333
TGO,Togo,2017,0.172362053827955,0.024056061249888572,0.10378192190658989,0.58771215369218055,0.11208780932338605
TGO,Togo,2018,0.25200370581944703,0.02222148003503832,0.09710434249041237,0.5290780984619137,0.09959237319318857
TGO,Togo,2019,0.27047210457348325,0.02649948284361981,0.08805642187691529,0.5208913980462448,0.09408059265973684
THA,Thailand,2016,0.17015686191979856,0.10417399149746102,0.12275032409807454,0.16203279311256488,0.44088602937210103
THA,Thailand,2017,0.1071017328348665,0.07180394269565699,0.08036307558693725,0.3367734799884685,0.40395776889407076
THA,Thailand,2018,0.09425719592565766,0.06716010715766452,0.288811874360147,0.24639398236371718,0.30337684019281363
THA,Thailand,2019,0.09848108570905217,0.07395542193461006,0.27446388177190517,0.24776731873741187,0.3053322918470207
TJK,Tajikistan,2016,0.17349094536079268,0.05602981046784819,0.1019009999019949,0.38480294700270307,0.2837752972666611
TJK,Tajikistan,2017,0.22807095990637938,0.054715607143484446,0.0840326591468276,0.39702290001486723,0.23615787378844136
TJK,Tajikistan,2018,0.23824622836159506,0.05285273989532593,0.0791558830504589,0.4037224917295283,0.22602265696309187
TJK,Tajikistan,2019,0.23443241240078413,0.052006679815501916,0.07788876552987536,0.4052636900949091,0.2304084521589295
TKL,Tokelau,2016,0.5,0,0,0.5,0
TKL,Tokelau,2017,0.1705242434550995,0.3294757565449005,0,0.1705242434550995,0.3294757565449005
TKL,Tokelau,2018,0.1705242434550995,0.3294757565449005,0,0.1705242434550995,0.3294757565449005
TKL,Tokelau,2019,0.1705242434550995,0.3294757565449005,0,0.1705242434550995,0.3294757565449005
TKM,Turkmenistan,2016,0.07436062682496884,0.13735452855059904,0.038927374878749095,0.2173216748639048,0.5320357948817782
TKM,Turkmenistan,2017,0.07336043670183409,0.14895757060592635,0.038403780907911085,0.21439858233466064,0.5248796294496679
TKM,Turkmenistan,2018,0.09120104626538061,0.15076588239497135,0.03628517671625351,0.22514133420032098,0.49660656042307355
TKM,Turkmenistan,2019,0.08535385713866311,0.14154331190180766,0.034260701107556836,0.24313684804756,0.49570528180441237
TLS,Timor-Leste,2016,0.4129478313957499,0.2810447815150032,0.04057873181595309,0.18557535919838733,0.07985329607490646
TLS,Timor-Leste,2017,0.3785302116104695,0.31949002621884515,0.03424837851141328,0.19048095224912118,0.07725043141015095
TLS,Timor-Leste,2018,0.36972706687342155,0.31384315796710127,0.0325064200013498,0.1919688532362644,0.09195450192186297
TLS,Timor-Leste,2019,0.36285377819330134,0.29236642314820005,0.043142274170771384,0.20018754899890237,0.10144997548882478
TON,Tonga,2016,0.34590320847467737,0.251901052316733,0,0.20284657783579196,0.19934916137279776
TON,Tonga,2017,0.3408456495242277,0.25552858459371236,0,0.19988069460555125,0.20374507127650862
TON,Tonga,2018,0.3380210314407654,0.26127614385536174,4.2194128944368035e-4,0.19822426558758982,0.20205661782683937
TON,Tonga,2019,0.291669595508023,0.36119486394713746,3.640822131558349e-4,0.17104258607038447,0.17572887226129918
TTO,Trinidad & Tobago,2016,0,0.13904430991868755,0,0.8609556900813125,0
TTO,Trinidad & Tobago,2017,0,0.13904430991868755,0,0.8609556900813125,0
TTO,Trinidad & Tobago,2018,0,0.13904430991868755,0,0.8609556900813125,0
TTO,Trinidad & Tobago,2019,0,0.13904430991868755,0,0.8609556900813125,0
TUN,Tunisia,2016,0.19515570736346521,0.11629237557483817,0.09989573045147589,0.5370179044891491,0.0516382821210717
TUN,Tunisia,2017,0.18392070960441523,0.10892115983437371,0.09313599667077976,0.5342639585730092,0.07975817531742199
TUN,Tunisia,2018,0.7774220510032791,0.02854216570800519,0.024953204851157845,0.14763495500382373,0.021447623433734048
TUN,Tunisia,2019,0.7638184905101474,0.02781834223411976,0.024275235666644083,0.15775478830747863,0.0263331432816101
TUR,Turkey,2016,0.26490825556099673,0.12295217113284623,0.12460159411763327,0.2875806204752774,0.1999573587132463
TUR,Turkey,2017,0.26490879818631025,0.12294666604555989,0.124596015178723,0.28758500053414937,0.19996352005525755
TUR,Turkey,2018,0.2630340206156188,0.12201995491692731,0.1236568720725032,0.292791457292063,0.19849769510288764
TUR,Turkey,2019,0.26358686507536133,0.12065878967630445,0.12576517314354446,0.2933774709404148,0.19661170116437499
TUV,Tuvalu,2016,0.1619788578160428,0.3150551854705732,0,0.24942534997187465,0.27354060674150926
TUV,Tuvalu,2017,0.15539135189843817,0.3225766921447747,0,0.23928148927860834,0.2827504666781788
TUV,Tuvalu,2018,0.15867832588988914,0.3200551710761158,0,0.23965388087996045,0.28161262215403454
TUV,Tuvalu,2019,0.16656217516365757,0.31400727045455895,0,0.24054706691170682,0.2788834874700767
TZA,Tanzania,2016,0.3880358788499064,0.04772360185841021,0.04832987315924481,0.30837359657803987,0.20753704955439864
TZA,Tanzania,2017,0.3842369854799797,0.04610560157748257,0.048471652668718834,0.3015971490757601,0.21958861119805878
TZA,Tanzania,2018,0.36935227370412116,0.04532088922127328,0.046591542372673427,0.32674187829458445,0.21199341640734767
TZA,Tanzania,2019,0.35731330826544017,0.04336805837819435,0.044847239730048775,0.3292392141233912,0.22523217950292554
UGA,Uganda,2016,0.4613254330267358,0.1222838978469342,0.06345603650628819,0.21565526578677977,0.13727936683326214
UGA,Uganda,2017,0.4216771395265393,0.13615168007831963,0.07699916232532018,0.2224354239957322,0.14273659407408865
UGA,Uganda,2018,0.42344818658553446,0.13106081613468468,0.07301902259635737,0.22678362489004297,0.14568834979338044
UGA,Uganda,2019,0.3867852155903614,0.13243186808118765,0.06585285530498862,0.2680272949645247,0.1469027660589376
UKR,Ukraine,2016,0.31918795881691875,0.31018558421938963,0.21985661942538612,0.1463473241086461,0.004422513429659391
UKR,Ukraine,2017,0.24092061921700877,0.23417992258077286,0.17023789844619408,0.35128772973525063,0.003373830020773646
UKR,Ukraine,2018,0.2439849844831308,0.23332679828631278,0.16817457247004972,0.34967621465716153,0.004837430103345116
UKR,Ukraine,2019,0.2354037267973281,0.2251611493125575,0.18242322940920364,0.3374805340001933,0.0195313604807174
URY,Uruguay,2016,0.2150281663902675,0,0.26299088692743355,0.2562602384119907,0.26572070827030825
URY,Uruguay,2017,0.23357308235490112,0,0.24587640990788034,0.2721219231919671,0.24842858454525146
URY,Uruguay,2018,0.23357308235490112,0,0.24587640990788034,0.2721219231919671,0.24842858454525146
URY,Uruguay,2019,0.23357308235490112,0,0.24587640990788034,0.2721219231919671,0.24842858454525146
USA,United States,2016,0,0.9388984040263132,0,0.030550797986843417,0.030550797986843417
USA,United States,2017,0,0.9388984040263132,0,0.030550797986843417,0.030550797986843417
USA,United States,2018,0,0.9388984040263132,0,0.030550797986843417,0.030550797986843417
USA,United States,2019,0,0.9388984040263132,0,0.030550797986843417,0.030550797986843417
UZB,Uzbekistan,2016,0.15120271782711728,0.03285914042207346,0.19179546164993055,0.46616615924699933,0.1579765208538794
UZB,Uzbekistan,2017,0.15102050670669978,0.03281954258363309,0.19156433309311333,0.4662069316756979,0.15838868594085598
UZB,Uzbekistan,2018,0.1819741176593451,0.03468497651122903,0.1807003590794703,0.4466950855326335,0.1559454612173221
UZB,Uzbekistan,2019,0.17586686095282883,0.03808927757332526,0.17466722665849377,0.4467830942121623,0.16459354060318984
VCT,St. Vincent & Grenadines,2016,0.5,0,0,0.5,0
VCT,St. Vincent & Grenadines,2017,0.1723089180029339,0.32769108199706615,0,0.5,0
VCT,St. Vincent & Grenadines,2018,0.1723089180029339,0.32769108199706615,0,0.5,0
VCT,St. Vincent & Grenadines,2019,0.1723089180029339,0.32769108199706615,0,0.5,0
VEN,Venezuela,2016,0.3400936026497425,0.27883407023513934,0.044677126386560816,0.24789676560618273,0.08849843512237468
VEN,Venezuela,2017,0.3468063835454905,0.26840047568592396,0.043270481615743775,0.25617664874612917,0.08534601040671268
VEN,Venezuela,2018,0.43121133077968615,0.2341918316863014,0.037672745558910835,0.22267780794177325,0.07424628403332845
VEN,Venezuela,2019,0.40657905980308684,0.2466143159809097,0.03500207805617985,0.2399415080055533,0.07186303815427025
VNM,Vietnam,2016,0.22137672748899573,0.030797543120981333,0.040402709927766754,0.4209214603644247,0.28650155909783154
VNM,Vietnam,2017,0.21018419467075103,0.02944249382268526,0.03826408653295372,0.45017374145589206,0.27193548351771796
VNM,Vietnam,2018,0.20508208722659538,0.036228652971062925,0.0399523475910323,0.4544498941707711,0.2642870180405382
VNM,Vietnam,2019,0.21770455627598093,0.03785264051869309,0.03821972147236554,0.4438698833919145,0.262353198341046
VUT,Vanuatu,2016,0.05476327041277802,0.2533893896294345,0,0.4796021584401147,0.21224518151767277
VUT,Vanuatu,2017,0.054145364424507215,0.2538530162006416,0,0.47694310259729134,0.21505851677755977
VUT,Vanuatu,2018,0.054145364424507215,0.2538530162006416,0,0.47694310259729134,0.21505851677755977
VUT,Vanuatu,2019,0.06169377584927535,0.2518271372382418,0,0.4731368488356663,0.21334223807681663
WLF,Wallis & Futuna,2016,0.16254983216069288,0.043282549947398656,0.0315753553223571,0.7121742167936155,0.050418045775935824
WLF,Wallis & Futuna,2017,0.19308707213153958,0.0395342893902957,0.028449630690424905,0.6707273929919472,0.06820161479579263
WLF,Wallis & Futuna,2018,0.18201410265033716,0.06594062879166157,0.0268181289595791,0.6322631712767474,0.09296396832167474
WLF,Wallis & Futuna,2019,0.19073239056940985,0.06511220693161207,0.02498096358726487,0.5965647150739923,0.12260972383772091
WSM,Samoa,2016,0.046698753985225355,0.2551811288061061,0.11163379492204313,0.30221839293206254,0.2842679293545629
WSM,Samoa,2017,0.0536743055179155,0.2519519113392227,0.10966125377743247,0.30060507703195116,0.2841074523334781
WSM,Samoa,2018,0.05850719018618006,0.24969821709791132,0.10782841868888073,0.3002295784096351,0.2837365956173929
WSM,Samoa,2019,0.06177406826903264,0.2302758842692167,0.09944117643898483,0.3408796429606762,0.26762922806208966
YEM,Yemen,2016,0.16569153406753598,0.05811943908108834,0.13860881236838699,0.5740793344156475,0.0635008800673412
YEM,Yemen,2017,0.19029072091246024,0.054017120709875084,0.12829911089308663,0.5685232977442792,0.05886974974029874
YEM,Yemen,2018,0.22564934266244385,0.04713254372543638,0.1060943096811324,0.5235396349492804,0.09758416898170702
YEM,Yemen,2019,0.22934773672983616,0.0715309875564948,0.11684558733222866,0.49276411631108935,0.0895115720703511
ZAF,South Africa,2016,0.1648942251653193,0.035720928970401855,0.07030135289108987,0.7095111524377408,0.019572340535448166
ZAF,South Africa,2017,0.16562048402476448,0.04241412704707986,0.06928813660493179,0.7005363603549821,0.022140891968241715
ZAF,South Africa,2018,0.1709015200720441,0.03806092610062648,0.0858480372722633,0.6808582074058251,0.024331309149241004
ZAF,South Africa,2019,0.19107124362879482,0.019837580408106955,0.0830056409736559,0.3573652049191724,0.3487203300702699
ZMB,Zambia,2016,0.26107272588836156,0.13339916357812026,0.013005929473226372,0.18702994594260228,0.4054922351176895
ZMB,Zambia,2017,0.28398332985876357,0.12842590559763445,0.010878830950251503,0.2223958307123356,0.35431610288101495
ZMB,Zambia,2018,0.31758810563337564,0.10478787472000274,0.05643214017420582,0.22136092389049453,0.29983095558192135
ZMB,Zambia,2019,0.2670722654790156,0.08353183946368721,0.046718131578173665,0.27551536877826477,0.3271623947008587
ZWE,Zimbabwe,2016,0.48673523456482154,0.10684147247428435,0.07839626196237501,0.2542188228255903,0.07380820817292882
ZWE,Zimbabwe,2017,0.48468765263879116,0.1065990849716718,0.07805524374454083,0.2542226497350017,0.07643536890999456
ZWE,Zimbabwe,2018,0.4870334709897171,0.10590463497820612,0.0797084176265307,0.25153062025825695,0.07582285614728913
ZWE,Zimbabwe,2019,0.4776765701231704,0.10053925413784869,0.0753527997881797,0.2560734081346344,0.09035796781616683
